loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,sub_grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_amnt,pub_rec_bankruptcies,EMPLOYED_RATIO,EMPLOYED_TERM_RATIO,GRADE_DIST_TO_C3,FUND_LOAN_RATIO,FUND_INV_RATIO,ADJ_SALARY,ADJ_DTI,LOAN_PMNT_LEN,LAST_PMNT_RATIO,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding
5400,5400,5400.0,36,0.079,168.97,1.6,4,40000.0,Fully Paid,10.89,0,0,5,0,8855,0.77,15,174.22,0,0.16608996539792387,1.3333333333333333,0.8109302162163285,1.0,1.0,32000.0,32000.0,0.221375,0.032262962962962966,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000,16000,16000.0,36,0.1242,534.65,2.6,1,90000.0,Fully Paid,13.67,0,2,11,0,22488,0.652,19,553.45,0,0.06896551724137931,0.3333333333333333,0.3254224004346279,1.0,1.0,90000.0,90000.0,0.24986666666666665,0.034590625,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35000,27575,26043.432492571803,60,0.1242,619.26,2.6,9,105000.0,Fully Paid,16.53,0,0,9,0,15523,0.25,38,14468.07,0,0.37630662020905925,1.8,0.3254224004346279,0.7878571428571428,0.7440980712163372,105000.0,105000.0,0.14783809523809524,0.5246806890299184,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,6000,6000.0,60,0.079,121.38,1.6,1,30084.0,Charged Off,1.68,0,0,6,0,2192,0.1,15,121.38,0,0.041666666666666664,0.2,0.8109302162163285,1.0,1.0,30084.0,30084.0,0.07286265124318575,0.020229999999999998,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4125,4125,4125.0,60,0.1269,93.21,2.8,10,36000.0,Fully Paid,17.73,0,4,5,0,5346,0.376,21,890.86,0,0.7407407407407407,2.0,0.2513144282809061,1.0,1.0,28800.0,28800.0,0.1485,0.2159660606060606,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9800,9800,9800.0,36,0.1629,345.95,4.0,4,67000.0,Fully Paid,21.01,0,2,14,0,21366,0.449,18,3866.0,0,0.16161616161616163,1.3333333333333333,0.10536051565782634,1.0,1.0,53600.0,53600.0,0.3188955223880597,0.39448979591836736,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15700,15700,14931.3097034804,60,0.1825,400.82,4.8,10,63000.0,Fully Paid,17.43,0,1,12,0,9196,0.63,16,4483.38,0,0.6185567010309279,2.0,0.287682072451781,1.0,0.951038834616586,63000.0,63000.0,0.14596825396825397,0.2855656050955414,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000,5000,5000.0,36,0.0662,153.52,1.2,1,276000.0,Fully Paid,1.82,0,0,7,0,15175,0.56,18,166.04,0,0.09523809523809523,0.3333333333333333,1.0986122886681096,1.0,1.0,276000.0,276000.0,0.05498188405797101,0.033208,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9900,9900,9900.0,36,0.1171,327.46,2.4,6,26400.0,Fully Paid,14.09,0,0,4,1,7911,0.889,11,347.26,1,0.24489795918367346,2.0,0.4054651081081644,1.0,1.0,26400.0,26400.0,0.29965909090909093,0.03507676767676768,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4000,4000,4000.0,36,0.1171,132.31,2.4,0,24000.0,Fully Paid,7.5,1,0,4,0,1593,0.5489999999999999,6,3658.15,0,0.0,0.0,0.4054651081081644,1.0,1.0,24000.0,24000.0,0.066375,0.9145375,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000,15000,15000.0,36,0.1171,496.14,2.4,3,68400.0,Fully Paid,5.7,0,0,5,0,9368,0.8220000000000001,9,508.58,0,0.1643835616438356,1.0,0.4054651081081644,1.0,1.0,68400.0,68400.0,0.1369590643274854,0.03390533333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6250,6250,6250.0,36,0.1596,219.61,3.8,1,29120.0,Fully Paid,20.85,0,3,5,0,5771,0.888,12,231.21,0,0.05309734513274336,0.3333333333333333,0.054067221270275745,1.0,1.0,23296.0,23296.0,0.19817994505494504,0.0369936,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6400,6400,6400.0,36,0.1629,225.93,4.0,1,29120.0,Fully Paid,17.97,0,1,6,0,5866,0.946,14,230.53,0,0.05853658536585366,0.3333333333333333,0.10536051565782634,1.0,1.0,23296.0,23296.0,0.2014423076923077,0.0360203125,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8850,8850,8850.0,60,0.1349,203.6,3.0,10,89122.0,Fully Paid,7.67,0,0,17,0,5633,0.847,38,2655.46,0,0.43636363636363634,2.0,0.18232155679395445,1.0,1.0,89122.0,89122.0,0.06320549359305222,0.30005197740112993,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12000,12000,12000.0,36,0.1527,417.58,3.6,4,54000.0,Fully Paid,17.07,0,1,10,0,15723,0.61,34,450.23,0,0.14814814814814814,1.3333333333333333,0.0,1.0,1.0,43200.0,43200.0,0.2911666666666667,0.037519166666666666,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000,15000,14975.0,36,0.08900000000000001,476.3,1.8,5,30000.0,Fully Paid,6.48,0,1,6,0,5649,0.252,10,4183.77,0,0.2830188679245283,1.6666666666666667,0.6931471805599452,1.0,0.9983333333333333,30000.0,30000.0,0.1883,0.27891800000000005,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6500,6500,6500.0,36,0.1427,223.01,3.2,4,30000.0,Fully Paid,10.12,0,0,5,0,10843,0.815,9,228.19,0,0.25668449197860965,1.3333333333333333,0.11778303565638337,1.0,1.0,24000.0,24000.0,0.36143333333333333,0.03510615384615384,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,8000,8000.0,36,0.1596,281.1,3.8,10,50000.0,Fully Paid,16.34,1,1,10,0,7634,0.812,18,297.31,0,0.5150214592274678,3.3333333333333335,0.054067221270275745,1.0,1.0,40000.0,40000.0,0.15268,0.03716375,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,19825,18614.4655745702,60,0.2128,539.47,6.2,6,92000.0,Fully Paid,17.57,0,2,17,0,36497,0.745,62,5937.63,0,0.19834710743801653,1.2,0.5436154465889818,0.6608333333333334,0.6204821858190067,92000.0,92000.0,0.39670652173913046,0.2995021437578815,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000,15000,15000.0,36,0.1465,517.42,3.4,10,100500.0,Fully Paid,14.56,0,2,8,0,11736,0.743,14,11232.83,0,0.9302325581395349,3.3333333333333335,0.057158413839948574,1.0,1.0,100500.0,100500.0,0.11677611940298507,0.7488553333333333,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10200,10200,10200.0,36,0.1427,349.96,3.2,3,40000.0,Fully Paid,16.53,0,1,7,0,9428,0.8059999999999999,10,4856.49,0,0.3076923076923077,1.0,0.11778303565638337,1.0,1.0,32000.0,32000.0,0.2357,0.47612647058823526,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9000,9000,9000.0,36,0.1242,300.74,2.6,5,47000.0,Fully Paid,19.1,0,0,7,0,4012,0.47200000000000003,17,313.32,0,0.22900763358778625,1.6666666666666667,0.3254224004346279,1.0,1.0,37600.0,37600.0,0.08536170212765957,0.034813333333333335,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6500,6500,6500.0,36,0.1629,229.46,4.0,3,68000.0,Fully Paid,21.85,0,1,11,0,10075,0.924,17,1547.92,0,0.13382899628252787,1.0,0.10536051565782634,1.0,1.0,54400.0,54400.0,0.14816176470588235,0.23814153846153846,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23000,23000,23000.0,60,0.2128,625.86,6.2,8,95000.0,Fully Paid,8.94,0,0,9,0,9826,0.993,35,17827.7,0,0.49740932642487046,1.6,0.5436154465889818,1.0,1.0,95000.0,95000.0,0.10343157894736842,0.7751173913043479,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,2000,2000.0,36,0.079,62.59,1.6,4,39600.0,Fully Paid,5.09,0,0,8,0,2058,0.792,13,65.78,0,0.23645320197044334,1.3333333333333333,0.8109302162163285,1.0,1.0,31680.0,31680.0,0.05196969696969697,0.03289,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,8000,8000.0,36,0.1349,271.45,3.0,3,30000.0,Fully Paid,14.48,0,2,11,0,6266,0.441,21,287.22,0,0.25,1.0,0.18232155679395445,1.0,1.0,30000.0,30000.0,0.20886666666666667,0.035902500000000004,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8875,8875,8875.0,36,0.0751,276.11,1.4,1,30000.0,Fully Paid,28.4,0,0,11,0,29470,0.8370000000000001,27,4226.2,0,0.03287671232876712,0.3333333333333333,0.9444616088408513,1.0,1.0,30000.0,30000.0,0.9823333333333333,0.4761915492957746,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1500,1500,1500.0,36,0.1864,54.72,5.0,1,17000.0,Charged Off,4.59,0,3,10,0,1497,0.998,15,54.72,0,0.11009174311926606,0.3333333333333333,0.32850406697203605,1.0,1.0,17000.0,17000.0,0.08805882352941176,0.03648,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8000,8000,8000.0,36,0.1242,267.33,2.6,3,42000.0,Fully Paid,20.26,0,0,4,0,12035,0.8540000000000001,11,13.95,0,0.18652849740932642,1.0,0.3254224004346279,1.0,1.0,33600.0,33600.0,0.28654761904761905,0.0017437499999999999,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,16925,11925.0,60,0.1465,399.55,3.4,10,75000.0,Charged Off,16.51,0,2,10,0,21513,0.7490000000000001,16,819.08,0,0.43636363636363634,2.0,0.057158413839948574,0.84625,0.59625,75000.0,75000.0,0.28684,0.048394682422452,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6500,6500,6500.0,36,0.1171,215.0,2.4,4,42000.0,Fully Paid,6.26,0,0,5,0,10139,0.638,11,863.1,0,0.5161290322580645,1.3333333333333333,0.4054651081081644,1.0,1.0,33600.0,33600.0,0.2414047619047619,0.1327846153846154,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9600,9600,9600.0,36,0.1349,325.74,3.0,3,27000.0,Fully Paid,10.22,0,2,12,0,7387,0.8490000000000001,27,4254.59,0,0.25,1.0,0.18232155679395445,1.0,1.0,27000.0,27000.0,0.2735925925925926,0.44318645833333337,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25975,16475,15252.506785018899,60,0.1269,372.25,2.8,10,130000.0,Fully Paid,26.13,0,0,15,0,93718,0.772,29,372.05,0,0.29850746268656714,2.0,0.2513144282809061,0.6342637151106834,0.587199491242306,130000.0,130000.0,0.7209076923076924,0.02258270106221548,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,10000,10000.0,36,0.079,312.91,1.6,5,46000.0,Fully Paid,10.46,0,0,12,0,10763,0.501,17,321.98,0,0.297029702970297,1.6666666666666667,0.8109302162163285,1.0,1.0,36800.0,36800.0,0.23397826086956522,0.032198000000000004,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000,15000,15000.0,36,0.1242,501.23,2.6,10,80000.0,Fully Paid,5.61,0,1,8,0,10746,0.537,17,520.23,0,0.6486486486486487,3.3333333333333335,0.3254224004346279,1.0,1.0,80000.0,80000.0,0.134325,0.034682000000000004,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9000,9000,9000.0,36,0.0662,276.34,1.2,3,45000.0,Fully Paid,22.05,0,1,7,0,14022,0.44,17,1391.04,0,0.17061611374407584,1.0,1.0986122886681096,1.0,1.0,36000.0,36000.0,0.3116,0.15456,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,10000,10000.0,36,0.079,312.91,1.6,2,72500.0,Fully Paid,27.92,0,0,7,0,10638,0.691,23,318.38,0,0.13714285714285715,0.6666666666666666,0.8109302162163285,1.0,1.0,72500.0,72500.0,0.14673103448275862,0.031838,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1000,1000,1000.0,36,0.1465,34.5,3.4,0,18408.0,Charged Off,6.0,0,2,3,1,2510,0.8370000000000001,8,34.5,1,0.0,0.0,0.057158413839948574,1.0,1.0,14726.400000000001,14726.400000000001,0.13635375923511517,0.0345,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14000,14000,14000.0,36,0.079,438.07,1.6,2,30000.0,Fully Paid,15.2,0,0,8,0,13581,0.623,28,7854.53,0,0.11009174311926606,0.6666666666666666,0.8109302162163285,1.0,1.0,30000.0,30000.0,0.4527,0.5610378571428571,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8500,8500,8500.0,36,0.1427,291.63,3.2,9,50000.0,Charged Off,8.5,0,2,15,0,9354,0.615,27,291.63,0,0.7552447552447552,3.0,0.11778303565638337,1.0,1.0,50000.0,50000.0,0.18708,0.03430941176470588,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000,15000,14248.3068197728,60,0.1903,389.36,5.2,9,75000.0,Fully Paid,2.82,0,2,9,0,11379,0.759,12,5880.48,0,0.3576158940397351,1.8,0.3677247801253174,1.0,0.9498871213181868,75000.0,75000.0,0.15172,0.392032,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4500,4500,4500.0,36,0.1596,158.12,3.8,5,65000.0,Fully Paid,14.66,0,1,20,0,18611,0.7659999999999999,34,1636.76,0,0.43478260869565216,1.6666666666666667,0.054067221270275745,1.0,1.0,52000.0,52000.0,0.2863230769230769,0.36372444444444446,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000,3000,3000.0,36,0.0751,93.34,1.4,10,65000.0,Fully Paid,27.91,0,0,10,0,38905,0.56,19,100.23,0,0.4819277108433735,3.3333333333333335,0.9444616088408513,1.0,1.0,52000.0,52000.0,0.5985384615384616,0.03341,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10000,10000,10000.0,36,0.0991,322.25,2.0,4,120000.0,Fully Paid,7.98,0,2,7,0,21440,0.6809999999999999,35,339.84,0,0.22748815165876776,1.3333333333333333,0.587786664902119,1.0,1.0,120000.0,120000.0,0.17866666666666667,0.033984,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21250,21250,21225.0,60,0.1677,525.5,4.2,5,42500.0,Fully Paid,19.93,0,2,7,0,18352,0.627,13,7681.95,0,0.32085561497326204,1.0,0.1541506798272585,1.0,0.9988235294117647,42500.0,42500.0,0.43181176470588234,0.3615035294117647,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33425,20675,19010.8212184672,60,0.1349,475.63,3.0,2,75000.0,Charged Off,25.71,0,3,10,0,50670,0.505,43,1370.08,0,0.0498960498960499,0.4,0.18232155679395445,0.6185489902767389,0.5687605450551144,75000.0,75000.0,0.6756,0.06626747279322853,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000,35000,32763.0551996089,60,0.1942,916.03,5.4,8,195000.0,Fully Paid,11.72,0,2,17,0,29573,0.6609999999999999,27,79.28,0,0.39183673469387753,1.6,0.4054651081081646,1.0,0.9360872914173972,195000.0,195000.0,0.15165641025641025,0.002265142857142857,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7200,7200,7200.0,36,0.1527,250.55,3.6,4,54990.0,Fully Paid,20.95,0,1,16,0,9119,0.96,24,1708.04,0,0.23529411764705882,1.3333333333333333,0.0,1.0,1.0,54990.0,54990.0,0.16583015093653392,0.23722777777777776,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18000,18000,17836.5806010218,60,0.1171,397.77,2.4,1,40000.0,Charged Off,18.18,0,0,6,0,12806,0.688,12,397.77,0,0.0594059405940594,0.2,0.4054651081081644,1.0,0.9909211445012112,40000.0,40000.0,0.32015,0.02209833333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23000,23000,23000.0,36,0.079,719.68,1.6,2,137000.0,Fully Paid,8.13,0,1,11,0,17564,0.608,37,19664.2,0,0.08695652173913043,0.6666666666666666,0.8109302162163285,1.0,1.0,137000.0,137000.0,0.1282043795620438,0.8549652173913044,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,20000,19523.207736448898,60,0.1677,494.59,4.2,10,60000.0,Charged Off,9.46,0,2,13,0,16326,0.41,30,494.59,0,0.46332046332046334,2.0,0.1541506798272585,1.0,0.9761603868224449,60000.0,60000.0,0.2721,0.024729499999999998,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6000,6000,6000.0,60,0.1758,151.0,4.6,3,30120.0,Fully Paid,15.54,0,0,8,0,8136,0.8059999999999999,11,357.86,0,0.2057142857142857,0.6,0.24512245803298494,1.0,1.0,24096.0,24096.0,0.2701195219123506,0.05964333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7000,7000,7000.0,36,0.08900000000000001,222.28,1.8,1,46000.0,Fully Paid,7.9,0,1,7,0,8717,0.765,18,232.27,0,0.07017543859649122,0.3333333333333333,0.6931471805599452,1.0,1.0,46000.0,46000.0,0.1895,0.03318142857142857,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21000,21000,20975.0,36,0.1269,704.45,2.8,8,135000.0,Fully Paid,8.52,0,1,11,0,30361,0.63,24,11650.08,0,0.48484848484848486,2.6666666666666665,0.2513144282809061,1.0,0.9988095238095238,135000.0,135000.0,0.2248962962962963,0.5547657142857143,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8250,8250,8250.0,36,0.0751,256.67,1.4,0,31500.0,Fully Paid,17.87,0,4,17,0,7521,0.10400000000000001,37,278.92,0,0.0,0.0,0.9444616088408513,1.0,1.0,31500.0,31500.0,0.23876190476190476,0.03380848484848485,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13000,13000,13000.0,36,0.0991,418.93,2.0,10,65000.0,Fully Paid,8.82,0,0,10,0,22554,0.759,18,5207.35,0,0.8275862068965517,3.3333333333333335,0.587786664902119,1.0,1.0,65000.0,65000.0,0.3469846153846154,0.40056538461538466,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18000,18000,18000.0,36,0.0662,552.67,1.2,2,78000.0,Fully Paid,6.35,0,0,8,0,16136,0.25,13,574.46,0,0.08791208791208792,0.6666666666666666,1.0986122886681096,1.0,1.0,62400.0,62400.0,0.20687179487179488,0.03191444444444445,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7200,7200,7175.0,36,0.0603,219.14,1.0,5,60000.0,Fully Paid,2.54,0,0,6,0,3859,0.06,20,873.09,0,0.22304832713754646,1.6666666666666667,1.2809338454620642,1.0,0.9965277777777778,48000.0,48000.0,0.06431666666666666,0.12126250000000001,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16500,16500,16500.0,36,0.08900000000000001,523.93,1.8,10,48000.0,Fully Paid,13.1,0,0,7,0,21329,0.871,25,9783.86,0,0.6936416184971098,3.3333333333333335,0.6931471805599452,1.0,1.0,38400.0,38400.0,0.44435416666666666,0.5929612121212121,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8125,8125,8125.0,36,0.079,254.24,1.6,1,25000.0,Fully Paid,24.34,0,1,13,0,19296,0.636,21,262.23,0,0.0625,0.3333333333333333,0.8109302162163285,1.0,1.0,20000.0,20000.0,0.77184,0.032274461538461544,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18800,18800,18750.0,36,0.0751,584.89,1.4,3,82000.0,Fully Paid,13.76,1,0,14,0,14477,0.17300000000000001,24,594.74,0,0.1005586592178771,1.0,0.9444616088408513,1.0,0.9973404255319149,82000.0,82000.0,0.17654878048780487,0.03163510638297872,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26800,26800,26800.0,36,0.1903,982.79,5.2,10,82000.0,Fully Paid,21.59,0,1,12,0,26919,0.98,31,20489.14,0,0.2660753880266075,3.3333333333333335,0.3677247801253174,1.0,1.0,82000.0,82000.0,0.32828048780487806,0.7645201492537314,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19200,19200,19200.0,36,0.079,600.78,1.6,5,42000.0,Fully Paid,19.66,0,0,13,0,28727,0.722,24,7516.94,0,0.379746835443038,1.6666666666666667,0.8109302162163285,1.0,1.0,42000.0,42000.0,0.6839761904761905,0.39150729166666665,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12875,8475,8184.32017993057,60,0.1758,213.28,4.6,3,27600.0,Fully Paid,18.7,0,1,4,0,5595,0.861,7,5908.59,0,0.20689655172413793,0.6,0.24512245803298494,0.658252427184466,0.6356753537810151,27600.0,27600.0,0.20271739130434782,0.6971787610619469,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4000,4000,4000.0,36,0.1242,133.67,2.6,5,38000.0,Fully Paid,19.64,0,1,11,0,11130,0.527,16,3326.13,0,0.32786885245901637,1.6666666666666667,0.3254224004346279,1.0,1.0,30400.0,30400.0,0.29289473684210526,0.8315325,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,4000,4000.0,36,0.1629,141.21,4.0,4,35000.0,Fully Paid,9.22,0,0,7,0,8247,0.835,13,824.36,0,0.2874251497005988,1.3333333333333333,0.10536051565782634,1.0,1.0,28000.0,28000.0,0.23562857142857144,0.20609,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,12000,12000.0,36,0.0991,386.7,2.0,10,33000.0,Fully Paid,18.8,0,0,5,0,17229,0.7490000000000001,10,2286.28,0,0.3560830860534125,3.3333333333333335,0.587786664902119,1.0,1.0,26400.0,26400.0,0.522090909090909,0.19052333333333335,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2625,2625,2625.0,36,0.1171,86.83,2.4,10,52800.0,Fully Paid,14.52,0,2,8,0,8343,0.652,21,6.4,0,0.8955223880597015,3.3333333333333335,0.4054651081081644,1.0,1.0,42240.0,42240.0,0.15801136363636364,0.0024380952380952383,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18000,18000,17387.6797445797,60,0.1349,414.09,3.0,10,40900.0,Fully Paid,13.7,0,1,10,0,11963,0.626,19,413.62,0,0.5825242718446602,2.0,0.18232155679395445,1.0,0.9659822080322055,40900.0,40900.0,0.2924938875305623,0.02297888888888889,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7000,7000,7000.0,36,0.0991,225.58,2.0,10,73882.0,Fully Paid,11.45,0,0,10,0,16783,0.381,10,236.31,0,0.46153846153846156,3.3333333333333335,0.587786664902119,1.0,1.0,59105.600000000006,59105.600000000006,0.22715952464741074,0.03375857142857143,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11300,11300,11300.0,36,0.1269,379.06,2.8,7,36000.0,Fully Paid,16.33,0,1,9,0,18905,0.747,22,7497.46,0,0.47191011235955055,2.3333333333333335,0.2513144282809061,1.0,1.0,28800.0,28800.0,0.5251388888888889,0.6634920353982301,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,4000,4000.0,36,0.0991,128.9,2.0,10,130000.0,Fully Paid,10.05,0,3,12,0,13212,0.85,22,516.99,0,0.5042016806722689,3.3333333333333335,0.587786664902119,1.0,1.0,130000.0,130000.0,0.10163076923076923,0.12924750000000002,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000,8000,8000.0,36,0.0603,243.49,1.0,10,57200.0,Fully Paid,4.72,0,0,18,0,7764,0.068,47,4868.26,0,0.44776119402985076,3.3333333333333335,1.2809338454620642,1.0,1.0,45760.0,45760.0,0.13573426573426572,0.6085325,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14400,14400,14400.0,36,0.1825,522.41,4.8,5,51871.0,Charged Off,7.82,0,0,5,0,8092,0.7929999999999999,9,522.41,0,0.47244094488188976,1.6666666666666667,0.287682072451781,1.0,1.0,51871.0,51871.0,0.15600239054577703,0.03627847222222222,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
