loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,sub_grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_amnt,pub_rec_bankruptcies,EMPLOYED_RATIO,EMPLOYED_TERM_RATIO,GRADE_DIST_TO_C3,FUND_LOAN_RATIO,FUND_INV_RATIO,ADJ_SALARY,ADJ_DTI,LOAN_PMNT_LEN,LAST_PMNT_RATIO,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding
6350,6350,6350,60,0.1171,140.33,2.4,4,49200,Fully Paid,4.71,0,0,8,0,4852,0.246,10,139.8,0,0.358208955,0.8,0.405465108,1,1,49200,49200,0.098617886,0.022015748,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,15000,15000,36,0.1242,501.23,2.6,1,90000,Charged Off,11.2,0,0,8,0,14667,0.771,13,501.23,0,0.077419355,0.333333333,0.3254224,1,1,72000,72000,0.162966667,0.033415333,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,36,0.0603,304.36,1,10,80000,Fully Paid,10.66,0,0,15,0,16420,0.339,37,755,0,0.310880829,3.333333333,1.280933845,1,1,64000,64000,0.20525,0.0755,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8400,8400,8400,36,0.0751,261.34,1.4,10,72000,Charged Off,20.75,1,2,8,0,3984,0.16,23,261.34,0,0.489795918,3.333333333,0.944461609,1,1,72000,72000,0.055333333,0.031111905,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,36,0.0991,386.7,2,4,90000,Fully Paid,4.84,0,1,3,0,14491,0.491,6,403.64,0,0.244897959,1.333333333,0.587786665,1,1,72000,72000,0.161011111,0.033636667,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22750,22750,22725,60,0.203,606.54,5.8,1,47840,Charged Off,19.31,0,2,11,0,16509,0.628,16,606.54,0,0.038709677,0.2,0.476924072,1,0.998901099,47840,47840,0.345087793,0.026661099,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,20000,20000,60,0.203,533.23,5.8,8,100000,Fully Paid,11.32,0,1,13,0,15428,0.947,41,4229.25,0,0.363636364,1.6,0.476924072,1,1,100000,100000,0.15428,0.2114625,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8875,8875,8875,36,0.089,281.81,1.8,10,58000,Fully Paid,28.84,0,0,8,0,9605,0.645,22,163.16,0,0.621761658,3.333333333,0.693147181,1,1,58000,58000,0.165603448,0.018384225,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000,5000,5000,60,0.1427,117.05,3.2,1,17000,Charged Off,12.85,0,1,13,0,3926,0.517,19,117.05,0,0.086330935,0.2,0.117783036,1,1,17000,17000,0.230941176,0.02341,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11200,11200,11200,36,0.0662,343.89,1.2,10,45000,Fully Paid,18.64,0,0,7,0,12965,0.523,23,10695.45,0,0.916030534,3.333333333,1.098612289,1,1,36000,36000,0.288111111,0.954950893,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000,4000,4000,36,0.1349,135.73,3,1,90000,Fully Paid,12.79,0,1,6,0,5535,0.475,15,1850.02,0,0.086330935,0.333333333,0.182321557,1,1,90000,90000,0.0615,0.462505,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15000,15000,15000,36,0.1269,503.18,2.8,5,75000,Fully Paid,7.97,0,2,9,0,6870,0.435,26,520.99,0,0.379746835,1.666666667,0.251314428,1,1,60000,60000,0.0916,0.034732667,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14750,14750,14750,60,0.1677,364.76,4.2,8,30000,Fully Paid,17.32,0,1,8,0,11003,0.64,12,363.96,0,0.391836735,1.6,0.15415068,1,1,24000,24000,0.366766667,0.024675254,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000,15000,15000,36,0.079,469.36,1.6,10,125000,Fully Paid,10.64,0,0,3,0,0,0,22,480.04,0,0.30075188,3.333333333,0.810930216,1,1,125000,125000,0,0.032002667,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2500,2500,2500,36,0.1269,83.87,2.8,5,45000,Fully Paid,10.61,0,0,5,0,2524,0.574,25,1791.23,0,0.320855615,1.666666667,0.251314428,1,1,36000,36000,0.056088889,0.716492,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13475,13475,13425,60,0.089,279.07,1.8,3,26400,Fully Paid,27.27,0,0,10,0,0,0,22,278.72,0,0.204545455,0.6,0.693147181,1,0.996289425,26400,26400,0,0.02068423,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14000,14000,14000,60,0.1349,322.07,3,10,35000,Charged Off,13.68,0,0,5,0,13654,0.818,7,322.07,0,0.588235294,2,0.182321557,1,1,35000,35000,0.390114286,0.023005,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6625,6625,6625,36,0.0603,201.64,1,10,16800,Fully Paid,20.29,0,2,6,0,1534,0.095,17,203.77,0,0.394736842,3.333333333,1.280933845,1,1,16800,16800,0.091309524,0.030757736,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,10000,10000,36,0.0662,307.04,1.2,2,45000,Fully Paid,24.24,0,0,9,0,1623,0,18,321.32,0,0.105263158,0.666666667,1.098612289,1,1,45000,45000,0.036066667,0.032132,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,60,0.1903,311.49,5.2,9,45000,Fully Paid,9.01,0,1,9,0,9908,0.78,12,7642.36,0,0.696774194,1.8,0.36772478,1,1,36000,36000,0.220177778,0.636863333,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,20000,20000,60,0.1864,514.86,5,4,87000,Fully Paid,9.31,2,1,7,0,20970,0.884,32,514.61,0,0.155844156,0.8,0.328504067,1,1,87000,87000,0.241034483,0.0257305,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14000,14000,13975,36,0.1465,482.92,3.4,6,85000,Fully Paid,5.55,0,1,5,0,15183,0.709,15,491.3,0,0.283464567,2,0.057158414,1,0.998214286,68000,68000,0.178623529,0.035092857,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35000,35000,35000,36,0.089,1111.37,1.8,3,84500,Fully Paid,2.47,0,1,8,0,9228,0.152,38,12824.94,0,0.104651163,1,0.693147181,1,1,84500,84500,0.109207101,0.366426857,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4800,4800,4800,60,0.1825,122.55,4.8,10,45000,Fully Paid,13.81,0,0,13,0,16302,0.906,19,121.79,0,0.512820513,2,0.287682072,1,1,45000,45000,0.362266667,0.025372917,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12875,12875,12825,36,0.079,402.87,1.6,4,57000,Fully Paid,23.16,0,0,8,0,18748,0.667,20,413.04,0,0.225352113,1.333333333,0.810930216,1,0.996116505,57000,57000,0.328912281,0.032080777,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1400,1400,1400,36,0.089,44.46,1.8,0,30108,Charged Off,20.29,0,1,8,0,3344,0.334,40,44.46,0,0,0,0.693147181,1,1,24086.4,24086.4,0.111066826,0.031757143,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000,22000,22000,36,0.1758,790.73,4.6,9,72000,Fully Paid,18.7,0,1,13,0,28434,0.716,26,14433.36,0,0.635294118,3,0.245122458,1,1,72000,72000,0.394916667,0.656061818,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,11975,36,0.1629,423.61,4,10,53000,Fully Paid,22.26,0,2,8,0,16453,0.968,13,430.78,0,0.655737705,3.333333333,0.105360516,1,0.997916667,53000,53000,0.310433962,0.035898333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9000,9000,9000,36,0.089,285.78,1.8,5,25600,Fully Paid,17.67,0,0,8,0,7234,0.608,13,292.53,0,0.394736842,1.666666667,0.693147181,1,1,20480,20480,0.282578125,0.032503333,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,36,0.1465,413.94,3.4,10,66000,Fully Paid,8.76,0,2,10,0,10326,0.593,32,6064.7,0,0.441176471,3.333333333,0.057158414,1,1,66000,66000,0.156454545,0.505391667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17000,17000,17000,60,0.1903,441.28,5.2,10,57000,Fully Paid,8.72,1,1,9,0,14821,0.574,22,13676.96,0,0.857142857,2,0.36772478,1,1,45600,45600,0.260017544,0.804527059,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000,18000,18000,60,0.1677,445.13,4.2,2,55000,Fully Paid,11.67,0,2,8,0,14848,0.773,13,10121.07,0,0.097560976,0.4,0.15415068,1,1,44000,44000,0.269963636,0.562281667,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,2000,2000,36,0.0603,60.88,1,1,33000,Fully Paid,11.42,0,0,10,0,11607,0.317,13,420.17,0,0.045454545,0.333333333,1.280933845,1,1,26400,26400,0.351727273,0.210085,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8000,8000,8000,36,0.1242,267.33,2.6,10,80000,Fully Paid,6.57,0,0,10,0,11222,0.943,14,540.21,0,0.615384615,3.333333333,0.3254224,1,1,80000,80000,0.140275,0.06752625,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,36,0.1242,334.16,2.6,6,32000,Fully Paid,23.93,0,0,6,0,5724,0.806,13,346.13,0,0.507042254,2,0.3254224,1,1,32000,32000,0.178875,0.034613,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6900,6900,6900,36,0.1242,230.57,2.6,7,35000,Fully Paid,23.83,0,1,8,0,8079,0.724,14,238.15,0,0.509090909,2.333333333,0.3254224,1,1,35000,35000,0.230828571,0.034514493,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,36,0.079,187.75,1.6,10,44720,Fully Paid,11.81,0,0,8,0,21168,0.707,12,32.04,0,0.784313725,3.333333333,0.810930216,1,1,35776,35776,0.473345259,0.00534,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13000,13000,13000,36,0.1242,434.4,2.6,1,170000,Fully Paid,9.41,0,0,8,0,10226,0.889,32,448.06,0,0.025531915,0.333333333,0.3254224,1,1,170000,170000,0.060152941,0.034466154,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18650,18650,18650,36,0.0991,601,2,1,50000,Fully Paid,21.31,0,1,7,0,23159,0.815,26,615.84,0,0.033519553,0.333333333,0.587786665,1,1,50000,50000,0.46318,0.033020912,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2400,2400,2400,36,0.1065,78.18,2.2,8,43080,Charged Off,21.67,0,1,5,0,4699,0.754,14,78.18,0,0.432432432,2.666666667,0.492476485,1,1,34464,34464,0.109076137,0.032575,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000,8000,8000,36,0.1242,267.33,2.6,3,60000,Fully Paid,22.02,0,2,14,0,7917,0.665,14,275.38,0,0.244897959,1,0.3254224,1,1,48000,48000,0.13195,0.0344225,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25975,25975,25950,60,0.1903,674.24,5.2,8,50000,Fully Paid,21.7,0,0,6,0,18687,0.958,16,1439.56,0,0.376470588,1.6,0.36772478,1,0.999037536,50000,50000,0.37374,0.055420982,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000,5000,5000,36,0.0662,153.52,1.2,3,32500,Charged Off,16.32,0,1,12,0,443,0.277,29,153.52,0,0.197802198,1,1.098612289,1,1,26000,26000,0.013630769,0.030704,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12500,12500,12475,60,0.1349,287.56,3,2,24960,Fully Paid,12.64,0,1,7,0,13376,0.857,18,2486.46,0,0.087912088,0.4,0.182321557,1,0.998,24960,24960,0.535897436,0.1989168,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,20000,20000,60,0.1758,503.32,4.6,2,42000,Fully Paid,8.91,0,0,6,0,11762,0.665,13,11823.31,0,0.119402985,0.4,0.245122458,1,1,42000,42000,0.280047619,0.5911655,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4800,4800,4725,36,0.0603,146.1,1,6,50000,Fully Paid,5.52,0,0,10,0,16,0,19,3827.12,0,0.356435644,2,1.280933845,1,0.984375,40000,40000,0.00032,0.797316667,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30000,30000,30000,36,0.0991,966.75,2,10,55000,Fully Paid,13.37,0,2,8,0,15964,0.386,21,17630.3,0,0.542986425,3.333333333,0.587786665,1,1,55000,55000,0.290254545,0.587676667,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000,25000,25000,60,0.2206,691.33,6.6,5,93500,Fully Paid,10.84,0,0,10,0,20387,0.839,18,20482.24,0,0.340909091,1,0.606135804,1,1,93500,93500,0.218042781,0.8192896,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9250,9250,9250,36,0.1065,301.31,2.2,0,20000,Fully Paid,9.18,0,0,4,1,3772,0.484,12,6058.57,1,0,0,0.492476485,1,1,20000,20000,0.1886,0.654980541,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2400,2400,2400,36,0.0991,77.34,2,10,72000,Charged Off,17.38,0,0,8,0,36496,0.808,41,77.34,0,0.424028269,3.333333333,0.587786665,1,1,72000,72000,0.506888889,0.032225,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000,12000,12000,60,0.1825,306.36,4.8,10,75000,Fully Paid,17.2,0,1,8,0,11112,0.911,21,5420.88,0,0.320855615,2,0.287682072,1,1,75000,75000,0.14816,0.45174,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,3000,2975,36,0.1349,101.8,3,10,70000,Fully Paid,15.17,0,1,10,1,24736,0.926,23,106.03,1,0.31496063,3.333333333,0.182321557,1,0.991666667,56000,56000,0.353371429,0.035343333,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,12000,11975,36,0.1349,407.17,3,5,40000,Fully Paid,13.65,0,1,8,0,6223,0.502,14,6354.48,0,0.41958042,1.666666667,0.182321557,1,0.997916667,32000,32000,0.155575,0.52954,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,36,0.1758,359.43,4.6,10,30000,Charged Off,16.56,0,0,11,0,9781,0.881,14,359.43,0,0.888888889,3.333333333,0.245122458,1,1,30000,30000,0.326033333,0.035943,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,36,0.1349,339.31,3,1,26400,Charged Off,13.95,0,0,7,0,8032,0.78,12,339.31,0,0.068965517,0.333333333,0.182321557,1,1,26400,26400,0.304242424,0.033931,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,20000,20000,36,0.1677,710.77,4.2,3,65000,Fully Paid,10.43,0,3,8,0,31618,0.766,21,748.19,0,0.166666667,1,0.15415068,1,1,65000,65000,0.486430769,0.0374095,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16000,16000,16000,36,0.079,500.65,1.6,9,70000,Fully Paid,9,0,0,10,0,32014,0.378,23,11586.36,0,0.565445026,3,0.810930216,1,1,56000,56000,0.457342857,0.7241475,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22800,22800,22775,60,0.1727,569.96,4.4,8,68000,Charged Off,10.02,0,1,11,0,14174,0.656,20,32,0,0.484848485,1.6,0.200670695,1,0.998903509,68000,68000,0.208441176,0.001403509,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18000,18000,18000,36,0.1465,620.9,3.4,10,52000,Fully Paid,21.37,0,1,14,0,20846,0.891,27,3043.46,0,0.489795918,3.333333333,0.057158414,1,1,41600,41600,0.400884615,0.169081111,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3500,3500,3425,36,0.0662,107.47,1.2,10,39600,Fully Paid,0.76,0,1,5,0,1821,0.161,21,3431.59,0,0.4,3.333333333,1.098612289,1,0.978571429,31680,31680,0.045984848,0.980454286,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000,20000,19950,60,0.1065,431.37,2.2,10,62400,Fully Paid,24.02,0,0,11,0,15709,0.551,15,15225.38,0,0.342857143,2,0.492476485,1,0.9975,62400,62400,0.251746795,0.761269,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,3000,3000,36,0.1171,99.23,2.4,1,18000,Charged Off,24.27,0,1,4,0,6858,0.215,9,99.23,0,0.064171123,0.333333333,0.405465108,1,1,18000,18000,0.381,0.033076667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27300,27300,27300,60,0.1065,588.82,2.2,2,50000,Fully Paid,25.7,0,0,9,0,4608,0.168,20,13826.1,0,0.124352332,0.4,0.492476485,1,1,50000,50000,0.09216,0.506450549,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12250,12250,12225,60,0.1527,293.17,3.6,1,29323,Fully Paid,13.34,0,2,9,0,13506,0.938,12,3312.4,0,0.026490066,0.2,0,1,0.997959184,29323,29323,0.460594073,0.2704,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,20000,20000,36,0.1349,678.61,3,5,140000,Fully Paid,7.89,0,1,11,0,20631,0.75,35,1394.6,0,0.192926045,1.666666667,0.182321557,1,1,140000,140000,0.147364286,0.06973,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4350,4350,4350,36,0.1629,153.56,4,1,20000,Fully Paid,20.7,0,2,8,0,10863,0.905,15,1178.22,0,0.094488189,0.333333333,0.105360516,1,1,16000,16000,0.54315,0.270855172,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21200,21200,21200,60,0.1758,533.51,4.6,10,47000,Fully Paid,24.05,0,1,6,0,21112,0.809,28,533.39,0,0.421052632,2,0.245122458,1,1,47000,47000,0.449191489,0.025159906,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2700,2700,2700,36,0.0991,87.01,2,2,45000,Fully Paid,10.16,0,2,11,0,3574,0.616,12,597.64,0,0.24742268,0.666666667,0.587786665,1,1,36000,36000,0.079422222,0.221348148,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,8000,8000,36,0.1427,274.48,3.2,1,50000,Fully Paid,18.6,1,0,12,0,6372,0.569,19,287.54,0,0.078431373,0.333333333,0.117783036,1,1,50000,50000,0.12744,0.0359425,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,6000,5975,36,0.1427,205.86,3.2,1,48000,Fully Paid,18.02,0,0,12,0,4179,0.721,36,625.59,0,0.070588235,0.333333333,0.117783036,1,0.995833333,48000,48000,0.0870625,0.104265,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7000,7000,7000,36,0.0991,225.58,2,10,66000,Fully Paid,16.78,0,2,6,0,20622,0.663,11,76.64,0,0.547945205,3.333333333,0.587786665,1,1,66000,66000,0.312454545,0.010948571,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,7000,7000,36,0.079,219.04,1.6,2,42000,Fully Paid,18.06,0,1,8,0,11789,0.644,23,3929.21,0,0.158940397,0.666666667,0.810930216,1,1,33600,33600,0.280690476,0.561315714,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6025,6025,6025,36,0.1171,199.29,2.4,1,19200,Fully Paid,11.13,0,1,5,0,5044,0.424,11,207.28,0,0.049180328,0.333333333,0.405465108,1,1,19200,19200,0.262708333,0.03440332,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,15000,15000,36,0.1825,544.17,4.8,3,61284,Fully Paid,21.87,0,0,22,0,13034,0.598,30,559.73,0,0.158590308,1,0.287682072,1,1,49027.2,49027.2,0.21268194,0.037315333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000,18000,18000,36,0.1727,644.18,4.4,7,140000,Fully Paid,9.75,0,3,16,0,21717,0.898,29,4340.28,0,0.333333333,2.333333333,0.200670695,1,1,140000,140000,0.155121429,0.241126667,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20250,20250,20225,60,0.1527,484.63,3.6,7,39624,Fully Paid,23.08,0,2,14,0,22784,0.352,25,967.22,0,0.506024096,1.4,0,1,0.998765432,39624,39624,0.575005047,0.047763951,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3825,3825,3775,36,0.1427,131.24,3.2,2,26000,Fully Paid,23.12,0,1,19,0,7938,0.615,37,135.62,0,0.114285714,0.666666667,0.117783036,1,0.986928105,20800,20800,0.305307692,0.035456209,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,36,0.0603,304.36,1,1,48000,Fully Paid,23.55,0,3,19,0,2422,0.051,31,5255.49,0,0.051724138,0.333333333,1.280933845,1,1,48000,48000,0.050458333,0.525549,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,36,0.1242,200.5,2.6,9,26500,Fully Paid,20.92,1,0,6,0,3704,0.926,16,205.26,0,0.710526316,3,0.3254224,1,1,26500,26500,0.139773585,0.03421,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2400,2400,2400,36,0.1427,82.35,3.2,3,39990,Fully Paid,19.68,0,3,7,0,19059,0.925,23,1479.96,0,0.111801242,1,0.117783036,1,1,31992,31992,0.476594149,0.61665,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7200,7200,7200,36,0.1269,241.53,2.8,0,45000,Fully Paid,11.39,0,2,8,0,19331,0.764,18,4584.5,0,0,0,0.251314428,1,1,45000,45000,0.429577778,0.636736111,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14000,14000,14000,36,0.0991,451.15,2,5,38000,Fully Paid,22.48,0,2,10,0,14089,0.414,16,467.02,0,0.288461538,1.666666667,0.587786665,1,1,38000,38000,0.370763158,0.033358571,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8400,8400,8400,60,0.1465,198.3,3.4,6,51008,Fully Paid,8.14,0,1,4,0,9118,0.829,10,198.17,0,0.272727273,1.2,0.057158414,1,1,51008,51008,0.178756274,0.023591667,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000,13000,13000,36,0.1065,423.46,2.2,10,95000,Fully Paid,12.69,0,0,8,0,14646,0.555,20,10223.21,0,0.405405405,3.333333333,0.492476485,1,1,76000,76000,0.154168421,0.786400769,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4200,4200,4200,36,0.0662,128.96,1.2,10,35000,Charged Off,21.91,0,0,6,0,3826,0.638,17,128.96,0,0.508474576,3.333333333,1.098612289,1,1,28000,28000,0.109314286,0.030704762,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,20000,19950,60,0.1171,441.97,2.4,9,35000,Fully Paid,18.96,0,0,7,0,10738,0.551,11,441.45,0,0.617142857,1.8,0.405465108,1,0.9975,35000,35000,0.3068,0.0220725,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7000,7000,7000,60,0.2206,193.58,6.6,5,50000,Charged Off,11.76,0,1,9,0,10197,0.887,12,193.58,0,0.517241379,1,0.606135804,1,1,50000,50000,0.20394,0.027654286,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13250,13250,13250,36,0.1349,449.58,3,6,37500,Fully Paid,23.26,0,1,10,0,14923,0.639,18,4701.22,0,0.177777778,2,0.182321557,1,1,37500,37500,0.397946667,0.354809057,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
